Codigo;Orden;latitud;longitud
1032947;25745904;1.6226454;-77.2732458
8564674;25745996;1.5836417;-77.192855
449036;25748577;1.6026478;-77.1307459
1243794;25749491;1.5684447;-77.2821779
8544912;25832339;1.5909879;-77.1344256
361026;25832722;1.5797604;-77.1140096
1250409;25833352;1.6667532;-77.0794763
470580;25833359;1.6504388;-77.1024417
564410;25833370;1.6497223;-77.1044181
358118;25833378;1.6268765;-77.1208694
1221351;25833389;1.6377555;-77.1669066
448924;25833533;1.5298778;-77.1189679
1175451;25835702;1.6267966;-77.1072068
1200365;25835784;1.5707355;-77.2792112
1164775;25838354;1.6133478;-77.1177982
360140;25838550;1.4707918;-77.0957332
1220901;25838593;1.6105373;-77.1328423
1027592;25838692;1.4691099;-77.1248579
1041670;25838813;1.5712339;-77.2785147
1089792;25838824;1.5704999;-77.2834348
1212585;25838860;1.5696195;-77.2837486
8561646;25838869;1.5698866;-77.28371
1192512;25838876;1.5696188;-77.2821842
1109451;25838915;1.5665181;-77.1695045
1248143;25838922;1.5676431;-77.1640535
643889;25841189;1.537909;-77.0634934
360052;25841253;1.4893848;-77.0879612
170980;25841265;1.5574613;-77.256354
1183522;25842607;1.5963433;-77.1310483
1085341;25842630;1.6089748;-77.1321518
1239342;25842736;1.646026;-77.1117458
640730;25843249;1.5615498;-77.1206111
1081470;25844373;1.5959625;-77.1546222
8564878;25844484;1.5502933;-77.1213167
8564881;25844891;1.6523288;-77.1082783
356154;25845093;1.6254523;-77.1323968
8564886;25845115;1.6038647;-77.1324408
451592;25845171;1.6220412;-77.3388088
1242215;25845308;1.6637056;-77.3491885
8564891;25845378;1.62293;-77.1797933
397498;25847413;1.4697683;-77.1123367
575619;25847417;1.5494731;-77.2727246
1236344;25847432;1.6053259;-77.1285614
1091045;25847571;1.6116989;-77.1312636
587669;25865115;1.6748376;-77.3312393
430594;25865437;1.6757711;-77.3306191
361110;25866912;1.6626384;-77.1347744
356976;25866925;1.6328108;-77.1684706
1228227;25867010;1.5509701;-77.1193471
355722;25867036;1.5509062;-77.1193307
368438;25867112;1.6003466;-77.0840244
8564938;25867169;1.4976193;-77.1669769
358252;25867203;1.5677328;-77.1259203
8564945;25867433;1.5003776;-77.2194925
8564946;25867517;1.4969449;-77.1735939
8564948;25867594;1.516225;-77.2621183
8564949;25867694;1.5494717;-77.2563542
8549860;25889274;1.5931306;-77.1502626
8556288;25904801;1.5999443;-77.1324621
8564953;25904814;1.675125;-77.3296683
8564995;25906908;1.4767778;-77.1781465
610446;25906935;1.4683193;-77.2140205
611497;25939350;1.606744;-77.1316643
360254;25939358;1.479648;-77.1426659
8546156;25940250;1.5887024;-77.1373373
8565045;25940303;1.5995024;-77.1934449
174462;25940574;1.5703152;-77.2786313
8557006;25940690;1.5715607;-77.2821779
8565055;25940914;1.5696839;-77.2837658
8565060;25941306;1.4523408;-77.1053452
465704;25941486;1.59188;-77.1430214
1250445;25941834;1.5019495;-77.1314764
8565199;25942105;1.6424798;-77.1046413
8558240;25944152;1.6881872;-77.324306
460120;25944257;1.5187982;-77.0735507
451350;25944467;1.5771269;-77.2197581
1075784;25944641;1.6459433;-77.3499245
1107437;25945824;1.6047881;-77.1282865
621790;25946503;1.6683746;-77.3388184
451636;25949417;1.5864317;-77.355125
1214135;25949770;1.5859317;-77.35592
8547643;25950747;1.606848;-77.132564
356200;25951484;1.6288667;-77.1310817
460068;25954758;1.4780462;-77.2323898
1177798;25959179;1.496386;-77.2281416
1105353;25960360;1.5594813;-77.3036778
640713;25960491;1.5504428;-77.1201746
173784;25962101;1.5704977;-77.2817755
457628;25962183;1.5110027;-77.2363983
589728;25962209;1.6022821;-77.1309814
1216890;25962494;1.5513365;-77.2783619
8557276;25962723;1.5711045;-77.2805377
1246159;25962868;1.6232949;-77.2318173
353756;25963259;1.6012583;-77.1298747
1229637;25963280;1.6012312;-77.1299049
531219;25963389;1.6006089;-77.1298515
1212806;25963678;1.5529828;-77.118302
355074;25963882;1.5574551;-77.2139368
1221573;25964457;1.6072879;-77.0843093
352208;25964527;1.5920195;-77.1324258
1042891;25964872;1.6751637;-77.3300337
1223585;25967026;1.6026678;-77.1293798
515765;25967094;1.6088779;-77.1325325
1176336;25967108;1.6089089;-77.1318175
1216882;25967589;1.606634;-77.1306132
1222593;25967608;1.606434;-77.1304199
1235317;25967624;1.5926314;-77.1338533
1053219;25967639;1.6221058;-77.1162671
1140978;25967662;1.6318635;-77.1706208
1115763;26000217;1.6312167;-77.157127
1119089;26000250;1.551267;-77.1184495
1223405;26000262;1.5527917;-77.113215
401922;26000282;1.50522;-77.13536
1247405;26000291;1.5770348;-77.2213186
8519170;26000401;1.618401;-77.1253526
8551602;26000579;1.6204542;-77.1431598
635946;26000639;1.6484086;-77.1052172
1027377;26011343;1.6051281;-77.1652197
8565479;26011927;1.5721917;-77.2799683
368684;26011933;1.5805306;-77.0888929
8565495;26062746;1.5890048;-77.1360388
1243794;26063030;1.5684443;-77.2821417
8565498;26063092;1.5891474;-77.1333247
8565502;26063147;1.5891574;-77.1333704
353452;26063491;1.6071898;-77.1310255
8565520;26063690;1.5891562;-77.1333683
355538;26063704;1.5526533;-77.1196644
1018546;26063771;1.5876663;-77.1327222
1172174;26063828;1.5664767;-77.3056536
8565541;26064444;1.5919448;-77.190718
8565577;26095827;1.6316055;-77.1375913
8552183;26096043;1.5512389;-77.1173325
1059627;26096059;1.5524829;-77.1203337
1200941;26096081;1.5501963;-77.1216502
1012502;26096102;1.5713014;-77.2776132
1215580;26096115;1.5745291;-77.2768533
1230953;26096135;1.5708602;-77.3068958
8565584;26096374;1.5591692;-77.1232228
580777;26096467;1.5525561;-77.12353
8565586;26096635;1.6012133;-77.1262317
470690;26099283;1.5709755;-77.1711246
1022021;26121179;1.6260909;-77.1473312
1059590;26122726;1.6122474;-77.1324511
8565627;26122747;1.5023915;-77.216902
1163435;26122856;1.5044412;-77.240902
8519067;26122909;1.6030917;-77.1324606
575653;26122914;1.5937741;-77.1316975
1219085;26122926;1.5987041;-77.1324747
351882;26122931;1.5992294;-77.1325213
351884;26122935;1.5991775;-77.1325237
1264112;26122964;1.5089118;-77.2187666
1177802;26122974;1.5023579;-77.209667
1186890;26122977;1.5105184;-77.2405228
457622;26122986;1.4839893;-77.2308073
8565632;26122996;1.5055959;-77.2166369
1236182;26123148;1.5983521;-77.1291706
400058;26123163;1.479765;-77.1215214
1113477;26123167;1.5447304;-77.0929063
375158;26123177;1.54451;-77.0927878
360908;26123183;1.5423696;-77.1138771
197396;26123195;1.5024699;-77.0908423
1178848;26123209;1.5000677;-77.0884158
8562746;26123222;1.5572521;-77.1189002
8521548;26123223;1.4644636;-77.1339531
8565638;26123234;1.550365;-77.2764667
8565640;26123367;1.4774431;-77.1782387
1055374;26125801;1.5896782;-77.1349618
1027527;26125889;1.6032963;-77.1420574
604652;26126334;1.6053491;-77.1312742
356148;26152344;1.621012;-77.1315882
8565646;26153471;1.5658994;-77.227354
352688;26153479;1.5984621;-77.1302885
359132;26153656;1.5963158;-77.1334813
453172;26153751;1.6553461;-77.0866821
1049071;26153760;1.6028159;-77.0823464
1001577;26153825;1.6009724;-77.0818216
368504;26153829;1.5985646;-77.0829396
1176191;26153883;1.5975906;-77.0815251
1223944;26153890;1.5956606;-77.0845642
1256190;26153901;1.6147798;-77.1111011
1165158;26154357;1.6759196;-77.3274752
506072;26154444;1.6017079;-77.1164423
1052623;26157136;1.5992773;-77.1319169
356972;26160064;1.6387619;-77.1666265
171178;26198719;1.6039439;-77.3515717
360838;26198751;1.53557;-77.0975083
354026;26199029;1.5060071;-77.2145132
174604;26199031;1.5504983;-77.2681611
354038;26199043;1.5057874;-77.2144327
1222105;26199049;1.5051631;-77.2138132
1117421;26199064;1.5052763;-77.2137833
1067115;26199079;1.5051073;-77.2137182
1062630;26199148;1.5988163;-77.1282031
1142836;26199483;1.6323312;-77.1758518
1097822;26199571;1.6773551;-77.3143715
169956;26199797;1.5850739;-77.3075433
645250;26199906;1.5960746;-77.3542027
1212031;26201069;1.630406;-77.1302486
8533616;26201109;1.6367736;-77.1587595
1146474;26201200;1.5995819;-77.1703492
1220952;26206309;1.623209;-77.1734227
1185698;26206317;1.5672453;-77.2467639
351304;26206582;1.6078038;-77.1328867
1236933;26206587;1.6077747;-77.1329002
356572;26207148;1.6063624;-77.162069
632999;26207307;1.5542107;-77.2512413
359030;26208213;1.5994021;-77.1449587
1164909;26208650;1.5983984;-77.1290595
174336;26208760;1.571722;-77.2793821
1250122;26209004;1.5645994;-77.3044577
1004523;26209293;1.4838353;-77.1765287
617067;26209301;1.4857693;-77.1676715
553076;26209307;1.5218387;-77.1596419
553100;26209314;1.521706;-77.1595355
368244;26209317;1.503932;-77.1734425
8541952;26209318;1.6556345;-77.2482772
1046498;26209350;1.5859367;-77.3555854
367064;26209356;1.6430452;-77.22878
8565771;26222145;1.58971;-77.1323967
8565774;26241684;1.5898189;-77.1324533
8565777;26241795;1.5897717;-77.1325933
1226317;26241816;1.5544419;-77.2673862
8565788;26242104;1.6221897;-77.1319364
8565794;26242311;1.5711297;-77.2831356
174404;26244593;1.6063077;-77.2414099
172864;26245106;1.5508991;-77.2777227
356500;26245389;1.6042255;-77.1732843
8560020;26245425;1.6116205;-77.1328263
1200938;26245435;1.6116351;-77.132814
600849;26245523;1.6764581;-77.3318672
1242215;26245726;1.6571167;-77.3332019
610487;26245743;1.6242038;-77.1633599
1058178;26245882;1.6118901;-77.1322965
1209574;26245944;1.5018991;-77.1336361
1065548;26246793;1.5608923;-77.3588985
1235313;26246877;1.6093783;-77.1320062
1005002;26246972;1.5991205;-77.1796174
356822;26247030;1.5977418;-77.1576961
356870;26247470;1.5827967;-77.1258874
1250885;26247628;1.6764201;-77.3267185
1076186;26247633;1.6045407;-77.1317849
640775;26247640;1.4908441;-77.2668146
8565842;26247697;1.5890993;-77.1352831
8565845;26247861;1.6144756;-77.1299256
1188831;26250307;1.5308651;-77.0952433
642556;26250379;1.5988883;-77.1301624
1044151;26250606;1.5993297;-77.1314377
8562843;26264376;1.6262232;-77.1409739
1052579;26264749;1.5538083;-77.0636175
1119132;26265875;1.6071226;-77.132059
196406;26265904;1.5987218;-77.1282231
353036;26265906;1.5998143;-77.1317936
172104;26266679;1.4500215;-77.2284917
354778;26266758;1.501652;-77.1373233
622514;26266763;1.4989405;-77.1371556
1144158;26266771;1.5019572;-77.1363972
354588;26266776;1.5026494;-77.1357268
1177315;26266945;1.4771364;-77.1377731
1022742;26266949;1.4989791;-77.1369229
1205098;26266957;1.5018799;-77.1335844
1249560;26266964;1.4694513;-77.1211917
1101432;26266973;1.4633581;-77.1214023
1001556;26266976;1.4583463;-77.1080728
8548362;26266985;1.4669093;-77.1223459
643115;26266993;1.683567;-77.3244081
351908;26266995;1.5988981;-77.1325229
1095308;26267050;1.5990937;-77.1325406
1268051;26267057;1.5936209;-77.1312973
8565882;26267073;1.589463;-77.1273558
8565888;26267196;1.6053702;-77.1306518
1148771;26269268;1.4856499;-77.092113
1220017;26306283;1.6127412;-77.1347959
1082883;26306827;1.4761361;-77.1436202
351904;26306953;1.5989837;-77.1325135
1138108;26307444;1.599872;-77.1306578
1059753;26307557;1.6039738;-77.131222
170962;26309447;1.5520867;-77.2550717
1227966;26310256;1.5760099;-77.2258595
8541800;26310412;1.4822697;-77.1466357
8548181;26310418;1.4716902;-77.1439494
557591;26310433;1.476414;-77.1446292
1177174;26310447;1.4948405;-77.0965309
8534307;26310456;1.5173024;-77.2560544
1266297;26310471;1.465324;-77.2095262
1021306;26310484;1.4867542;-77.2664131
1046397;26310494;1.5610443;-77.2758361
1205070;26310512;1.567605;-77.2787962
1242785;26310523;1.5667507;-77.2845523
8565945;26310573;1.5915761;-77.1231804
8565954;26310872;1.5917717;-77.1907191
1223320;26312309;1.6072288;-77.1321593
637045;26329498;1.5756471;-77.0694556
1079654;26329982;1.613738;-77.1349008
354576;26330135;1.5023656;-77.1356601
354762;26330181;1.5025212;-77.1365661
1017957;26330223;1.502364;-77.1356461
354754;26330264;1.5028654;-77.1364922
1069858;26330298;1.5005132;-77.1353047
173730;26330399;1.5703299;-77.2807813
1118155;26330814;1.6052382;-77.1290524
537103;26330844;1.6079444;-77.1304254
1055573;26331705;1.6008713;-77.1154337
1130813;26331834;1.6077366;-77.1305056
1130809;26331848;1.6078345;-77.1303725
8535956;26332349;1.6120385;-77.1310281
456510;26332365;1.6024876;-77.1291414
1097915;26332383;1.6023887;-77.1291871
353458;26332527;1.6073523;-77.130917
368610;26332620;1.5683791;-77.2485091
451580;26332679;1.5988194;-77.128211
465620;26332730;1.622772;-77.1108304
461542;26332893;1.5975644;-77.130492
8566024;26332914;1.4762;-77.1436235
1147909;26333179;1.6033452;-77.1299023
8566039;26333197;1.6337193;-77.1562234
645479;26333263;1.4727407;-77.1016272
8566051;26333367;1.5665337;-77.3510029
8566079;26335476;1.6660241;-77.0861036
1017957;26335485;1.5023466;-77.1356595
1000964;26335504;1.5168408;-77.2365576
367164;26335530;1.5138775;-77.237877
1194194;26335638;1.5987829;-77.1282677
1186426;26348464;1.5986515;-77.1282343
1186890;26348718;1.5105365;-77.2404749
360052;26348852;1.4893477;-77.0879629
351336;26350161;1.5988185;-77.1280242
351904;26350826;1.5987559;-77.1282683
8549285;26351481;1.6081057;-77.1327634
1138108;26354130;1.5998555;-77.1306587
1082573;26354162;1.6071447;-77.1320698
1078158;26354172;1.6081064;-77.1328766
351712;26354189;1.6019979;-77.1325388
567634;26354199;1.6028133;-77.1324833
351612;26354223;1.6030333;-77.1324233
1165525;26354287;1.6027105;-77.1324697
8521271;26355607;1.5571814;-77.2920811
461616;26357888;1.549169;-77.2686935
8547625;26357895;1.5492499;-77.2696877
8550100;26357904;1.5504225;-77.2732064
8566217;26431902;1.4768038;-77.1781694
1091281;26438845;1.5988711;-77.1285525
1242215;26438850;1.6636599;-77.3491389
354828;26438864;1.5023533;-77.130667
8566220;26438991;1.6689474;-77.3336255
1222122;26439125;1.6071464;-77.1320647
8566233;26440536;1.6757627;-77.3325466
8566239;26440698;1.525955;-77.3422824
1218183;26440762;1.4519722;-77.1532342
8521548;26440769;1.464511;-77.1339995
553100;26440790;1.5236691;-77.1600774
450246;26440799;1.5679448;-77.3342205
8566250;26440833;1.5040451;-77.2139335
1163057;26441029;1.5300564;-77.3173613
8566256;26441030;1.4575558;-77.1256773
355968;26441070;1.5916436;-77.1814487
397206;26459641;1.2201355;-77.2686447
1141872;26461078;1.6094991;-77.1317459
8550991;26461679;1.5920531;-77.1270362
352204;26461686;1.5919639;-77.1325694
8520842;26461695;1.5532763;-77.12406
1228557;26461700;1.5876338;-77.1322568
8566278;26461704;1.6123856;-77.2781122
589782;26461721;1.5939011;-77.1284635
1097473;26461789;1.549985;-77.1199079
355582;26461802;1.552064;-77.1182031
1047554;26461968;1.4770949;-77.1738263
1059320;26461977;1.4763654;-77.1774166
1059593;26461985;1.4769357;-77.1780589
1056115;26461994;1.4778902;-77.1779391
8566287;26462218;1.649021;-77.1037415
8542933;26465482;1.6069479;-77.1320442
477938;26466271;1.6696285;-77.3342054
611580;26467079;1.5703862;-77.2827769
1041623;26467085;1.5719396;-77.2834435
1221561;26467117;1.5931026;-77.1513589
352514;26467134;1.5805843;-77.1335471
358430;26469552;1.6069431;-77.1326252
358510;26469562;1.6069762;-77.1325752
1115967;26488504;1.5987608;-77.1282916
1156387;26488816;1.6753635;-77.3312365
1156391;26488835;1.6753588;-77.3312563
355074;26489510;1.5574968;-77.2138403
357920;26489787;1.6187811;-77.123038
8533692;26489850;1.6138443;-77.1317723
354428;26489873;1.5987335;-77.1282168
1020173;26489884;1.6050075;-77.1325911
1004562;26490324;1.586659;-77.1806762
585196;26490446;1.5929106;-77.1516335
8566438;26490685;1.5987399;-77.1302504
1020215;26490939;1.4729905;-77.1352691
1083118;26509781;1.6069746;-77.132069
418548;26509997;1.5987452;-77.1282204
1200701;26510017;1.598751;-77.1282376
1028755;26510038;1.6442342;-77.1064836
571956;26510061;1.6156503;-77.136502
1157954;26510592;1.5988521;-77.1311079
354828;26511584;1.50239;-77.1307356
8566482;26512350;1.5846447;-77.1193809
174402;26512376;1.2201674;-77.268655
8566484;26512556;1.601762;-77.1390506
1232508;26513807;1.4702925;-77.10313
196330;26513812;1.4697376;-77.1074199
1235787;26513819;1.4667023;-77.105385
645497;26513822;1.4665391;-77.1028726
351968;26513828;1.5980789;-77.1324886
1060636;26513833;1.5980906;-77.1324563
8554633;26513837;1.6077023;-77.1306858
1096494;26513844;1.6074445;-77.1308136
1096493;26513849;1.6074302;-77.1308664
1168821;26514864;1.5706339;-77.2825805
1101522;26527890;1.5987684;-77.1282473
8546474;26529059;1.5987788;-77.1282144
1057085;26538892;1.6069471;-77.1320515
451608;26544208;1.5987006;-77.1281552
1195016;26544244;1.606987;-77.1320153
8546477;26544248;1.6070179;-77.1325786
1101569;26544265;1.6070218;-77.1320822
1220892;26544289;1.6069486;-77.1320322
409420;26544502;1.6755443;-77.3279476
1074241;26544550;1.5644171;-77.1654454
535667;26544611;1.5987401;-77.1282526
1097814;26544916;1.6784527;-77.3182722
354456;26544945;1.6071026;-77.1320038
8566521;26545146;1.5974474;-77.1361957
1022022;26546127;1.22014;-77.2686441
1027527;26546334;1.6070925;-77.1320136
8535935;26546746;1.6069821;-77.1325677
354874;26546762;1.5023767;-77.1342616
1168665;26546784;1.5022881;-77.1339885
355684;26546858;1.5494318;-77.1271339
1021300;26547055;1.5570839;-77.2144749
8563729;26547093;1.6786705;-77.3222163
8551882;26567904;1.465861;-77.1049153
1023897;26567931;1.5808942;-77.1333966
356096;26567957;1.5868007;-77.2113719
1033283;26567963;1.598715;-77.1956556
443030;26567974;1.6052508;-77.1814916
515749;26567992;1.6016867;-77.1244021
1138106;26568005;1.5995065;-77.1316599
8566560;26568268;1.5948499;-77.1305568
8548754;26568295;1.6115937;-77.134389
8552065;26568300;1.6324248;-77.1448713
8521550;26568310;1.6240298;-77.145957
357012;26568319;1.6247604;-77.1748063
1176349;26568327;1.6226686;-77.1777181
357042;26568333;1.6332627;-77.1655163
357340;26568346;1.6212793;-77.1486684
368840;26568353;1.5414978;-77.2596292
616677;26568361;1.5403034;-77.2612361
8566565;26568365;1.4629528;-77.1389865
368876;26568369;1.5417814;-77.2605142
368862;26568370;1.5415248;-77.2607954
1222968;26568375;1.5374392;-77.2587676
174288;26568383;1.5721149;-77.2799938
414212;26568389;1.5719232;-77.2792994
1137494;26568398;1.5708478;-77.2833261
8562423;26568412;1.5697266;-77.2846162
8537579;26568417;1.5731883;-77.2822052
174038;26568420;1.570634;-77.2814233
1036891;26568424;1.5706703;-77.2814594
8566569;26568434;1.6331215;-77.1373405
353292;26583623;1.603976;-77.1317956
597504;26583811;1.5629907;-77.1222646
447268;26583897;1.4951146;-77.0857659
1140249;26583915;1.6019739;-77.1288729
173784;26588665;1.5704618;-77.2817743
475844;26589055;1.5993116;-77.1325488
1038820;26589159;1.612045;-77.1325403
470700;26589197;1.6070092;-77.1320237
587671;26589219;1.6761358;-77.3292983
353036;26589264;1.5998328;-77.1318282
1037820;26589391;1.6259781;-77.1745683
8566602;26589487;1.649123;-77.1034909
1150146;26589529;1.6017847;-77.1867367
8566609;26589938;1.6576414;-77.0849789
8566614;26601790;1.6786528;-77.31747
8566617;26601918;1.5880232;-77.0854041
8566620;26602059;1.6492844;-77.1311144
399644;26603255;1.589204;-77.1359869
356238;26603640;1.6069722;-77.1325303
1038936;26603658;1.5987379;-77.1282269
8566634;26603846;1.6750923;-77.3296119
351336;26603944;1.6072249;-77.1328692
453176;26603968;1.5987351;-77.1281992
1148100;26609377;1.5978044;-77.1342819
1224854;26609912;1.5227337;-77.0737429
1109845;26610340;1.5190333;-77.0748445
1161777;26610350;1.5498956;-77.1192365
1196266;26610356;1.5338452;-77.0957462
1146279;26610367;1.5388285;-77.1185496
1222766;26610380;1.6001449;-77.1289815
1076709;26610390;1.5766971;-77.1195097
1062794;26610395;1.5870448;-77.1207703
8519321;26610418;1.5704383;-77.2835969
8519379;26610423;1.5694975;-77.2820462
440046;26610436;1.6181942;-77.3429846
172054;26610443;1.560113;-77.3585972
1062642;26610452;1.5871595;-77.2915439
1157951;26610593;1.6002413;-77.1324886
8566701;26632959;1.6546853;-77.1527233
8566703;26646082;1.5621747;-77.3554721
1106572;26647632;1.6048318;-77.1656798
445968;26647644;1.5073514;-77.0987648
1034493;26647744;1.4946251;-77.0844902
1046415;26647999;1.6747751;-77.3300967
1046416;26648035;1.674723;-77.3301077
1048083;26648288;1.598721;-77.128288
356470;26648299;1.6053429;-77.1634731
1034679;26648623;1.5820079;-77.1104048
353184;26648740;1.601845;-77.1312059
430624;26648847;1.6723042;-77.3339967
1177792;26648868;1.6765502;-77.3319598
513929;26649107;1.676131;-77.3290982
8566721;26649274;1.598749;-77.1282161
1150723;26649282;1.6041732;-77.1325462
399920;26649409;1.570291;-77.2820302
1056104;26649452;1.60821;-77.1323562
640251;26649528;1.5269318;-77.1231612
529119;26655260;1.6753963;-77.3279575
430590;26655268;1.6753712;-77.3279442
1003641;26655278;1.5280553;-77.3257263
356144;26661757;1.6244603;-77.1318414
626272;26674038;1.6070771;-77.1319952
626271;26674050;1.6070699;-77.131996
8566751;26674067;1.5666171;-77.3510829
1076625;26675845;1.6039798;-77.1324864
1198452;26675936;1.6735781;-77.3310435
1148394;26676063;1.6424379;-77.1347613
1095178;26676080;1.6070712;-77.1319954
420146;26676879;1.6052236;-77.1312581
477924;26676910;1.6761319;-77.3293193
1083080;26681369;1.6069731;-77.1325258
579093;26681962;1.6206489;-77.1537681
359404;26684839;1.6383795;-77.1357542
8545498;26690106;1.6601409;-77.1153571
462964;26690115;1.6517798;-77.1067311
357608;26690122;1.6229161;-77.1104848
358810;26690130;1.616271;-77.0978099
1053205;26690141;1.6071317;-77.1045971
1221548;26690152;1.6298873;-77.1139378
1155832;26690197;1.6269571;-77.3382379
1193102;26690202;1.6194674;-77.3390498
419622;26690214;1.6440689;-77.325981
172314;26690897;1.5599148;-77.3571177
356970;26705506;1.6336092;-77.1655783
1170171;26705654;1.589493;-77.0696917
1020429;26741404;1.5690738;-77.3266997
1215745;26741408;1.5659013;-77.3261776
1046377;26741413;1.5554877;-77.3255148
170350;26741423;1.5557854;-77.3251596
1142111;26741434;1.5540723;-77.3243095
1268196;26741438;1.5744192;-77.3085309
8551307;26741446;1.5706913;-77.3150827
1104996;26741711;1.5988812;-77.1305142
1029005;26747139;1.5024673;-77.1353526
433050;26747228;1.5819549;-77.1329992
1037818;26747893;1.6283592;-77.1563992
358594;26747903;1.6077573;-77.1304582
1144545;26747908;1.6423399;-77.1061852
8563098;26748084;1.5464524;-77.1268008
353310;26748224;1.6044649;-77.1320386
1052618;26748246;1.5988001;-77.1578495
1181085;26748415;1.6071045;-77.1319687
1236325;26748841;1.5060481;-77.1124158
353406;26748980;1.6064691;-77.1316198
1048023;26749200;1.5866872;-77.1336133
1239145;26760437;1.6032857;-77.1269843
197384;26760513;1.4934027;-77.0840009
1011264;26760533;1.487167;-77.1266319
174436;26760661;1.5713102;-77.2789282
8562928;26760783;1.6614576;-77.2586948
1056598;26761182;1.6070042;-77.1320328
1141675;26761269;1.5969787;-77.171793
1228557;26761279;1.587651;-77.1324012
1166947;26761293;1.5936611;-77.1334908
1166950;26761470;1.6121255;-77.1352092
366980;26761509;1.5987835;-77.1282461
359974;26761600;1.4855485;-77.0932683
174304;26761780;1.5722617;-77.2796592
450248;26761794;1.5677447;-77.3347477
353720;26761886;1.6029048;-77.1278699
8549614;26762094;1.5352392;-77.0977388
8566876;26762236;1.598735;-77.1302762
8566881;26762502;1.5946386;-77.1310213
513927;26783241;1.6748091;-77.3300578
171354;26783265;1.6071271;-77.1325634
1003739;26783287;1.5987839;-77.128258
1019126;26783712;1.5981963;-77.1893447
1253481;26785943;1.6120234;-77.1353927
1185835;26793152;1.5928545;-77.1891199
625481;26793156;1.60776;-77.1188597
1086646;26796036;1.6754159;-77.330309
8544590;26796053;1.5883464;-77.1332986
1159495;26796123;1.6004202;-77.1309172
1044151;26796582;1.5992941;-77.1313632
580798;26796724;1.6733815;-77.3274122
1044155;26796733;1.5847686;-77.1319723
1163380;26796735;1.5987215;-77.1282585
1155833;26797303;1.622346;-77.3388184
357560;26797329;1.6206688;-77.1111343
1155054;26797618;1.5987464;-77.1282347
355308;26797848;1.6264746;-77.1404759
352808;26797874;1.5986563;-77.1317947
353002;26798016;1.6002815;-77.1321089
1256190;26798043;1.6147983;-77.1110232
1087490;26798191;1.6070244;-77.1321924
477918;26798246;1.673875;-77.3294672
1210778;26798253;1.6937016;-77.3202007
172082;26798257;1.5697109;-77.3487983
410932;26798278;1.5279671;-77.3273619
8566940;26798977;1.6236007;-77.2340138
8566944;26799250;1.4945527;-77.2345237
8566947;26799372;1.5058094;-77.2166302
1057085;26801632;1.6279905;-77.1083797
451328;26801750;1.5831798;-77.0731763
1099926;26801914;1.6198463;-77.1517201
8519391;26803281;1.5692951;-77.2821816
8540624;26803294;1.5727147;-77.2800171
1012511;26803301;1.5712891;-77.2776752
8521550;26803342;1.6242253;-77.146128
1005447;26803344;1.4649203;-77.209532
1050555;26803360;1.4903603;-77.2662501
1040984;26803403;1.5490555;-77.1792621
1204622;26803411;1.4869839;-77.2607932
553118;26803419;1.5233928;-77.1617115
171200;26803445;1.6766024;-77.331379
1046394;26803451;1.6728946;-77.3290529
1226358;26803462;1.5493944;-77.2691746
451274;26803467;1.5360387;-77.3530604
1041629;26803478;1.5873424;-77.30965
470658;26803748;1.5989865;-77.0940338
1202862;26804059;1.6005752;-77.1325537
358552;26804068;1.5936314;-77.1626651
8566970;26816383;1.5973878;-77.1405253
437200;26816823;1.5181704;-77.1414227
361096;26818976;1.6656288;-77.1273671
639307;26819082;1.5987534;-77.128205
8536722;26819213;1.5936438;-77.1334215
351566;26851288;1.60363;-77.1325116
8549855;26851359;1.4959548;-77.080624
1128952;26851379;1.5031602;-77.1718867
359426;26851413;1.6426533;-77.1342028
1175448;26851432;1.6429349;-77.1326167
1190469;26851451;1.5921323;-77.1590554
465740;26851458;1.5908057;-77.1807894
610069;26851473;1.6612592;-77.0985886
448922;26851483;1.5310082;-77.1202223
453132;26851486;1.661884;-77.0839361
515739;26851502;1.6099979;-77.1861515
1027351;26851525;1.5975847;-77.1728541
452460;26851546;1.5824468;-77.1665124
357984;26851573;1.620357;-77.1166878
8534595;26851968;1.600125;-77.1319665
8566997;26852211;1.601125;-77.1264757
8567005;26852514;1.6011046;-77.1264092
1004456;26853089;1.5595602;-77.2547786
1106195;26853191;1.5780227;-77.343938
353576;26853224;1.5937869;-77.128375
360134;26853379;1.4775519;-77.0927018
8567023;26853578;1.5980301;-77.1113957
8567028;26853809;1.6004792;-77.127308
8567044;26854015;1.6111428;-77.1329705
1112976;26854029;1.5533051;-77.3244536
8567047;26854144;1.5971338;-77.1296312
410980;26859701;1.5402301;-77.3359543
450202;26860218;1.6257537;-77.1796486
1079308;26860232;1.6058573;-77.132513
352766;26860504;1.5912636;-77.1329802
1174627;26862953;1.5533283;-77.2760109
1208408;26863116;1.5983135;-77.1191836
8545061;26867687;1.5938186;-77.1332824
8567059;26886109;1.514595;-77.2736412
194494;26886333;1.4521038;-77.1130898
172668;26886631;1.5786105;-77.3455801
1037868;26886756;1.462673;-77.1066024
367438;26887306;1.5151386;-77.2607727
359438;26887340;1.6484544;-77.1302247
1188810;26887357;1.6015852;-77.3391879
172818;26887366;1.5564987;-77.2774576
172660;26887377;1.5784039;-77.3453781
460004;26887385;1.4710526;-77.2266813
358126;26887507;1.561418;-77.1251029
171538;26887648;1.5840055;-77.3554319
171120;26887975;1.6717445;-77.3321781
